DateTime,Ask,Bid,Ask Volume,Bid Volume
15.09.2023 08:51:56.250,1.06676,1.06675,0,0
15.09.2023 08:51:56.564,1.06676,1.06674,0,0
15.09.2023 08:51:57.415,1.06677,1.06675,0,0
15.09.2023 08:51:57.804,1.06678,1.06675,0,0
15.09.2023 08:51:57.908,1.06678,1.06676,0,0
15.09.2023 08:51:58.012,1.0668,1.06678,0,0
15.09.2023 08:51:58.116,1.06679,1.06677,0,0
15.09.2023 08:51:58.933,1.0668,1.06677,0,0
15.09.2023 08:52:01.967,1.06679,1.06677,0,0
15.09.2023 08:52:02.072,1.06678,1.06677,0,0
15.09.2023 08:52:02.278,1.06678,1.06675,0,0
15.09.2023 08:52:02.381,1.06677,1.06676,0,0
15.09.2023 08:52:02.485,1.06679,1.06677,0,0
15.09.2023 08:52:02.700,1.06679,1.06678,0,0
15.09.2023 08:52:02.906,1.06679,1.06677,0,0
15.09.2023 08:52:04.031,1.0668,1.06677,0,0
15.09.2023 08:52:04.288,1.06682,1.06681,0,0
15.09.2023 08:52:04.392,1.06684,1.06682,0,0
15.09.2023 08:52:04.546,1.06683,1.06682,0,0
15.09.2023 08:52:04.649,1.06684,1.06682,0,0
15.09.2023 08:52:05.536,1.06681,1.0668,0,0
15.09.2023 08:52:05.639,1.0668,1.06679,0,0
15.09.2023 08:52:05.742,1.0668,1.06678,0,0
15.09.2023 08:52:06.480,1.06679,1.06678,0,0
15.09.2023 08:52:09.206,1.06678,1.06677,0,0
15.09.2023 08:52:09.310,1.06679,1.06677,0,0
15.09.2023 08:52:11.643,1.06678,1.06677,0,0
15.09.2023 08:52:11.797,1.06679,1.06677,0,0
15.09.2023 08:52:16.071,1.0668,1.06678,0,0
15.09.2023 08:52:19.183,1.06682,1.06681,0,0
15.09.2023 08:52:19.286,1.06683,1.06682,0,0
15.09.2023 08:52:19.390,1.06684,1.06682,0,0
15.09.2023 08:52:20.770,1.06684,1.06683,0,0
15.09.2023 08:52:22.457,1.06684,1.06682,0,0
15.09.2023 08:52:22.561,1.06686,1.06685,0,0
15.09.2023 08:52:22.613,1.06685,1.06683,0,0
15.09.2023 08:52:28.660,1.06684,1.06683,0,0
15.09.2023 08:52:29.844,1.06685,1.06683,0,0
15.09.2023 08:52:29.946,1.06684,1.06683,0,0
15.09.2023 08:52:30.297,1.06685,1.06683,0,0
15.09.2023 08:52:30.814,1.06684,1.06683,0,0
15.09.2023 08:52:31.369,1.06683,1.06682,0,0
15.09.2023 08:52:31.472,1.06684,1.06682,0,0
15.09.2023 08:52:37.309,1.06685,1.06683,0,0
15.09.2023 08:52:39.360,1.06684,1.06682,0,0
15.09.2023 08:52:41.140,1.06685,1.06684,0,0
15.09.2023 08:52:41.244,1.06685,1.06683,0,0
15.09.2023 08:52:41.347,1.06685,1.06684,0,0
15.09.2023 08:52:41.785,1.06685,1.06683,0,0
15.09.2023 08:52:42.457,1.06685,1.06684,0,0
15.09.2023 08:52:43.376,1.06687,1.06685,0,0
15.09.2023 08:52:43.482,1.06688,1.06686,0,0
15.09.2023 08:52:44.043,1.06687,1.06686,0,0
15.09.2023 08:52:44.147,1.06687,1.06684,0,0
15.09.2023 08:52:44.352,1.06687,1.06685,0,0
15.09.2023 08:52:44.907,1.06685,1.06683,0,0
15.09.2023 08:52:45.062,1.06685,1.06682,0,0
15.09.2023 08:52:48.632,1.06681,1.06679,0,0
15.09.2023 08:52:48.736,1.0668,1.06678,0,0
15.09.2023 08:52:49.111,1.0668,1.06679,0,0
15.09.2023 08:52:50.319,1.0668,1.06678,0,0
15.09.2023 08:52:50.881,1.0668,1.06677,0,0
15.09.2023 08:52:50.985,1.0668,1.06678,0,0
15.09.2023 08:52:52.870,1.0668,1.06677,0,0
15.09.2023 08:52:53.972,1.06679,1.06677,0,0
15.09.2023 08:52:54.077,1.06679,1.06678,0,0
15.09.2023 08:52:59.346,1.06679,1.06677,0,0
15.09.2023 08:52:59.450,1.06678,1.06676,0,0
15.09.2023 08:53:01.651,1.06677,1.06675,0,0
15.09.2023 08:53:02.009,1.06676,1.06675,0,0
15.09.2023 08:53:02.979,1.06676,1.06674,0,0
15.09.2023 08:53:03.495,1.06677,1.06675,0,0
15.09.2023 08:53:04.079,1.06676,1.06675,0,0
15.09.2023 08:53:07.599,1.06676,1.06674,0,0
15.09.2023 08:53:07.907,1.06676,1.06675,0,0
15.09.2023 08:53:08.595,1.06677,1.06676,0,0
15.09.2023 08:53:09.292,1.06679,1.06676,0,0
15.09.2023 08:53:11.467,1.06678,1.06676,0,0
15.09.2023 08:53:18.846,1.06677,1.06676,0,0
15.09.2023 08:53:19.001,1.06677,1.06675,0,0
15.09.2023 08:53:19.104,1.06677,1.06674,0,0
15.09.2023 08:53:19.960,1.06677,1.06675,0,0
15.09.2023 08:53:21.971,1.06677,1.06674,0,0
15.09.2023 08:53:23.881,1.06677,1.06675,0,0
15.09.2023 08:53:23.985,1.06676,1.06674,0,0
15.09.2023 08:53:25.001,1.06677,1.06675,0,0
15.09.2023 08:53:27.551,1.06676,1.06675,0,0
15.09.2023 08:53:31.370,1.06677,1.06676,0,0
15.09.2023 08:53:33.288,1.06678,1.06676,0,0
15.09.2023 08:53:34.097,1.06679,1.06676,0,0
15.09.2023 08:53:34.353,1.0668,1.06676,0,0
15.09.2023 08:53:34.710,1.0668,1.06677,0,0
15.09.2023 08:53:35.871,1.06679,1.06677,0,0
15.09.2023 08:53:35.984,1.06678,1.06676,0,0
15.09.2023 08:53:36.190,1.06678,1.06675,0,0
15.09.2023 08:53:38.192,1.06679,1.06675,0,0
15.09.2023 08:53:40.090,1.06679,1.06676,0,0
15.09.2023 08:53:40.571,1.06677,1.06675,0,0
15.09.2023 08:53:40.759,1.06674,1.0667,0,0
15.09.2023 08:53:40.811,1.06674,1.06672,0,0
15.09.2023 08:53:42.582,1.06668,1.06667,0,0
15.09.2023 08:53:42.686,1.06666,1.06665,0,0
15.09.2023 08:53:42.789,1.06665,1.06664,0,0
15.09.2023 08:53:42.893,1.06664,1.06663,0,0
15.09.2023 08:53:42.997,1.06663,1.0666,0,0
15.09.2023 08:53:43.100,1.06663,1.06661,0,0
15.09.2023 08:53:43.203,1.06663,1.0666,0,0
15.09.2023 08:53:43.340,1.06663,1.06661,0,0
15.09.2023 08:53:43.630,1.06663,1.06662,0,0
15.09.2023 08:53:44.812,1.06664,1.06662,0,0
15.09.2023 08:53:44.915,1.06665,1.06662,0,0
15.09.2023 08:53:45.384,1.06664,1.06662,0,0
15.09.2023 08:53:45.710,1.06665,1.06662,0,0
15.09.2023 08:53:46.178,1.06664,1.06662,0,0
15.09.2023 08:53:47.490,1.06665,1.06662,0,0
15.09.2023 08:53:48.057,1.06664,1.06662,0,0
15.09.2023 08:54:07.954,1.06666,1.06662,0,0
15.09.2023 08:54:08.058,1.06666,1.06663,0,0
15.09.2023 08:54:08.382,1.06665,1.06663,0,0
15.09.2023 08:54:09.822,1.06665,1.06662,0,0
15.09.2023 08:54:10.709,1.06665,1.06663,0,0
15.09.2023 08:54:11.508,1.06665,1.06662,0,0
15.09.2023 08:54:12.896,1.06664,1.06662,0,0
15.09.2023 08:54:13.378,1.06663,1.06662,0,0
15.09.2023 08:54:13.822,1.06663,1.06661,0,0
15.09.2023 08:54:25.558,1.0666,1.06659,0,0
15.09.2023 08:54:25.662,1.06658,1.06657,0,0
15.09.2023 08:54:25.714,1.06657,1.06654,0,0
15.09.2023 08:54:25.919,1.06657,1.06655,0,0
15.09.2023 08:54:28.794,1.06658,1.06656,0,0
15.09.2023 08:54:31.773,1.06659,1.06657,0,0
15.09.2023 08:54:31.825,1.0666,1.06658,0,0
15.09.2023 08:54:32.886,1.06659,1.06657,0,0
15.09.2023 08:54:32.990,1.06658,1.06657,0,0
15.09.2023 08:54:33.689,1.06658,1.06656,0,0
15.09.2023 08:54:45.916,1.06658,1.06655,0,0
15.09.2023 08:54:48.260,1.06659,1.06657,0,0
15.09.2023 08:54:48.364,1.0666,1.06657,0,0
15.09.2023 08:54:48.468,1.06659,1.06656,0,0
15.09.2023 08:54:49.953,1.06658,1.06656,0,0
15.09.2023 08:54:52.660,1.06658,1.06655,0,0
15.09.2023 08:54:52.878,1.06658,1.06656,0,0
15.09.2023 08:54:53.306,1.06658,1.06655,0,0
15.09.2023 08:54:53.950,1.06658,1.06656,0,0
15.09.2023 08:54:59.546,1.0666,1.06658,0,0
15.09.2023 08:54:59.650,1.06662,1.0666,0,0
15.09.2023 08:54:59.755,1.06664,1.06661,0,0
15.09.2023 08:55:10.253,1.06661,1.0666,0,0
15.09.2023 08:55:10.357,1.0666,1.06658,0,0
15.09.2023 08:55:10.409,1.0666,1.06656,0,0
15.09.2023 08:55:10.806,1.0666,1.06657,0,0
15.09.2023 08:55:12.343,1.06659,1.06656,0,0
15.09.2023 08:55:16.991,1.0666,1.06656,0,0
15.09.2023 08:55:17.716,1.06659,1.06656,0,0
15.09.2023 08:55:18.967,1.0666,1.06656,0,0
15.09.2023 08:55:19.896,1.0666,1.06657,0,0
15.09.2023 08:55:21.974,1.06659,1.06657,0,0
15.09.2023 08:55:22.127,1.0666,1.06657,0,0
15.09.2023 08:55:23.572,1.06659,1.06657,0,0
15.09.2023 08:55:25.183,1.0666,1.06659,0,0
15.09.2023 08:55:25.287,1.06662,1.06659,0,0
15.09.2023 08:55:25.680,1.06662,1.0666,0,0
15.09.2023 08:55:26.458,1.06662,1.06659,0,0
15.09.2023 08:55:26.561,1.06662,1.0666,0,0
15.09.2023 08:55:26.771,1.06662,1.06659,0,0
15.09.2023 08:55:27.967,1.06662,1.0666,0,0
15.09.2023 08:55:28.070,1.06662,1.06659,0,0
15.09.2023 08:55:28.172,1.06663,1.0666,0,0
15.09.2023 08:55:34.586,1.06664,1.06662,0,0
15.09.2023 08:55:40.174,1.06664,1.06661,0,0
15.09.2023 08:55:40.697,1.06661,1.06659,0,0
15.09.2023 08:55:40.801,1.0666,1.06657,0,0
15.09.2023 08:55:43.433,1.06658,1.06655,0,0
15.09.2023 08:55:43.537,1.06659,1.06655,0,0
15.09.2023 08:55:45.946,1.06659,1.06656,0,0
15.09.2023 08:55:51.145,1.06658,1.06656,0,0
15.09.2023 08:55:56.677,1.06658,1.06655,0,0
15.09.2023 08:55:56.780,1.06661,1.0666,0,0
15.09.2023 08:55:56.884,1.06662,1.0666,0,0
15.09.2023 08:55:56.987,1.06663,1.06661,0,0
15.09.2023 08:55:57.141,1.06663,1.06662,0,0
15.09.2023 08:55:57.244,1.06663,1.06661,0,0
15.09.2023 08:56:00.108,1.06665,1.06661,0,0
15.09.2023 08:56:00.166,1.06665,1.06663,0,0
15.09.2023 08:56:00.269,1.06666,1.06663,0,0
15.09.2023 08:56:01.356,1.06666,1.06662,0,0
15.09.2023 08:56:01.476,1.06665,1.06662,0,0
15.09.2023 08:56:01.857,1.06665,1.06663,0,0
15.09.2023 08:56:07.454,1.06665,1.06662,0,0
15.09.2023 08:56:08.370,1.06662,1.0666,0,0
15.09.2023 08:56:08.475,1.06661,1.06658,0,0
15.09.2023 08:56:10.925,1.06662,1.0666,0,0
15.09.2023 08:56:11.401,1.06663,1.0666,0,0
15.09.2023 08:56:12.048,1.06663,1.06661,0,0
15.09.2023 08:56:12.151,1.06663,1.0666,0,0
15.09.2023 08:56:12.261,1.06663,1.06661,0,0
15.09.2023 08:56:12.411,1.06663,1.0666,0,0
15.09.2023 08:56:12.565,1.06663,1.06661,0,0
15.09.2023 08:56:12.668,1.06663,1.06662,0,0
15.09.2023 08:56:12.772,1.06665,1.06662,0,0
15.09.2023 08:56:13.020,1.06665,1.06663,0,0
15.09.2023 08:56:20.238,1.06667,1.06665,0,0
15.09.2023 08:56:20.341,1.06668,1.06665,0,0
15.09.2023 08:56:20.810,1.06668,1.06666,0,0
15.09.2023 08:56:21.921,1.06668,1.06665,0,0
15.09.2023 08:56:22.227,1.06668,1.06666,0,0
15.09.2023 08:56:22.813,1.06668,1.06665,0,0
15.09.2023 08:56:25.836,1.06668,1.06666,0,0
15.09.2023 08:56:26.758,1.06669,1.06666,0,0
15.09.2023 08:56:26.861,1.06666,1.06664,0,0
15.09.2023 08:56:26.983,1.06666,1.06663,0,0
15.09.2023 08:56:27.087,1.06665,1.06662,0,0
15.09.2023 08:56:28.046,1.06665,1.06663,0,0
15.09.2023 08:56:28.811,1.06665,1.06662,0,0
15.09.2023 08:56:28.914,1.06663,1.06661,0,0
15.09.2023 08:56:29.768,1.06664,1.06661,0,0
15.09.2023 08:56:30.570,1.06663,1.0666,0,0
15.09.2023 08:56:32.098,1.06663,1.06661,0,0
15.09.2023 08:56:32.201,1.06663,1.0666,0,0
15.09.2023 08:56:34.967,1.06663,1.06661,0,0
15.09.2023 08:56:36.401,1.06663,1.06662,0,0
15.09.2023 08:56:36.505,1.06661,1.06659,0,0
15.09.2023 08:56:36.634,1.0666,1.06659,0,0
15.09.2023 08:56:36.686,1.0666,1.06657,0,0
15.09.2023 08:56:39.707,1.06657,1.06656,0,0
15.09.2023 08:56:39.811,1.06657,1.06655,0,0
15.09.2023 08:56:41.637,1.06658,1.06656,0,0
15.09.2023 08:56:41.740,1.06658,1.06657,0,0
15.09.2023 08:56:41.945,1.06658,1.06655,0,0
15.09.2023 08:56:43.322,1.06657,1.06654,0,0
15.09.2023 08:56:45.987,1.06658,1.06655,0,0
15.09.2023 08:56:46.090,1.06658,1.06656,0,0
15.09.2023 08:56:46.577,1.06658,1.06655,0,0
15.09.2023 08:56:52.136,1.06658,1.06656,0,0
15.09.2023 08:56:52.608,1.06658,1.06655,0,0
15.09.2023 08:56:54.611,1.06658,1.06654,0,0
15.09.2023 08:56:54.856,1.06658,1.06655,0,0
15.09.2023 08:56:56.796,1.06657,1.06655,0,0
15.09.2023 08:56:56.899,1.06658,1.06656,0,0
15.09.2023 08:57:01.511,1.06659,1.06657,0,0
15.09.2023 08:57:02.780,1.06658,1.06655,0,0
15.09.2023 08:57:03.092,1.06659,1.06656,0,0
15.09.2023 08:57:04.356,1.06662,1.0666,0,0
15.09.2023 08:57:04.459,1.06663,1.06661,0,0
15.09.2023 08:57:04.562,1.06664,1.06662,0,0
15.09.2023 08:57:05.872,1.06666,1.06665,0,0
15.09.2023 08:57:05.976,1.06668,1.06665,0,0
15.09.2023 08:57:06.470,1.0667,1.06666,0,0
15.09.2023 08:57:07.005,1.0667,1.06667,0,0
15.09.2023 08:57:07.059,1.06671,1.0667,0,0
15.09.2023 08:57:07.162,1.06672,1.0667,0,0
15.09.2023 08:57:07.545,1.06674,1.06672,0,0
15.09.2023 08:57:10.306,1.06672,1.0667,0,0
15.09.2023 08:57:10.410,1.0667,1.06669,0,0
15.09.2023 08:57:10.514,1.06669,1.06666,0,0
15.09.2023 08:57:10.875,1.06669,1.06667,0,0
15.09.2023 08:57:10.978,1.06669,1.06666,0,0
15.09.2023 08:57:11.260,1.06669,1.06667,0,0
15.09.2023 08:57:11.381,1.06669,1.06666,0,0
15.09.2023 08:57:11.484,1.06669,1.06667,0,0
15.09.2023 08:57:12.897,1.06669,1.06666,0,0
15.09.2023 08:57:13.278,1.06669,1.06667,0,0
15.09.2023 08:57:15.992,1.06669,1.06666,0,0
15.09.2023 08:57:26.253,1.06667,1.06665,0,0
15.09.2023 08:57:26.357,1.06666,1.06664,0,0
15.09.2023 08:57:26.460,1.06666,1.06663,0,0
15.09.2023 08:57:26.800,1.06665,1.06663,0,0
15.09.2023 08:57:28.389,1.06666,1.06663,0,0
15.09.2023 08:57:31.538,1.06667,1.06665,0,0
15.09.2023 08:57:31.642,1.06668,1.06666,0,0
15.09.2023 08:57:31.747,1.0667,1.06666,0,0
15.09.2023 08:57:31.850,1.0667,1.06667,0,0
15.09.2023 08:57:32.026,1.0667,1.06666,0,0
15.09.2023 08:57:37.049,1.0667,1.06667,0,0
15.09.2023 08:57:37.229,1.0667,1.06666,0,0
15.09.2023 08:57:37.637,1.06669,1.06666,0,0
15.09.2023 08:57:37.740,1.06669,1.06665,0,0
15.09.2023 08:57:38.880,1.06669,1.06666,0,0
15.09.2023 08:57:40.338,1.06666,1.06665,0,0
15.09.2023 08:57:40.492,1.06666,1.06663,0,0
15.09.2023 08:57:48.118,1.06665,1.06663,0,0
15.09.2023 08:57:51.109,1.06665,1.06662,0,0
15.09.2023 08:57:51.232,1.06665,1.06663,0,0
15.09.2023 08:57:53.407,1.06664,1.06663,0,0
15.09.2023 08:57:53.957,1.06665,1.06663,0,0
15.09.2023 08:58:02.340,1.06667,1.06664,0,0
15.09.2023 08:58:04.498,1.06666,1.06663,0,0
15.09.2023 08:58:05.040,1.06665,1.06663,0,0
15.09.2023 08:58:05.591,1.06666,1.06663,0,0
15.09.2023 08:58:05.693,1.06665,1.06663,0,0
15.09.2023 08:58:08.993,1.06664,1.06663,0,0
15.09.2023 08:58:09.728,1.06665,1.06663,0,0
15.09.2023 08:58:12.948,1.06665,1.06662,0,0
15.09.2023 08:58:13.051,1.06664,1.06662,0,0
15.09.2023 08:58:13.263,1.06665,1.06662,0,0
15.09.2023 08:58:14.522,1.06664,1.06662,0,0
15.09.2023 08:58:15.010,1.06665,1.06662,0,0
15.09.2023 08:58:18.267,1.06664,1.06662,0,0
15.09.2023 08:58:18.653,1.06665,1.06662,0,0
15.09.2023 08:58:18.756,1.06662,1.06661,0,0
15.09.2023 08:58:19.075,1.06661,1.0666,0,0
15.09.2023 08:58:19.127,1.06661,1.06659,0,0
15.09.2023 08:58:20.012,1.06661,1.0666,0,0
15.09.2023 08:58:20.421,1.06661,1.06658,0,0
15.09.2023 08:58:34.891,1.0666,1.06657,0,0
15.09.2023 08:58:34.994,1.0666,1.06656,0,0
15.09.2023 08:58:35.048,1.06658,1.06656,0,0
15.09.2023 08:58:35.152,1.06658,1.06655,0,0
15.09.2023 08:58:35.356,1.06658,1.06656,0,0
15.09.2023 08:58:35.459,1.06659,1.06656,0,0
15.09.2023 08:58:39.285,1.06659,1.06657,0,0
15.09.2023 08:58:39.388,1.06659,1.06658,0,0
15.09.2023 08:58:39.491,1.0666,1.06658,0,0
15.09.2023 08:58:42.623,1.0666,1.06657,0,0
15.09.2023 08:58:42.727,1.06659,1.06656,0,0
15.09.2023 08:58:47.524,1.06659,1.06657,0,0
15.09.2023 08:58:53.019,1.0666,1.06657,0,0
15.09.2023 08:58:54.852,1.06661,1.0666,0,0
15.09.2023 08:58:54.956,1.06662,1.06661,0,0
15.09.2023 08:58:55.059,1.06663,1.06661,0,0
15.09.2023 08:58:55.163,1.06665,1.06662,0,0
15.09.2023 08:58:58.071,1.06664,1.06662,0,0
15.09.2023 08:58:59.794,1.06664,1.06663,0,0
15.09.2023 08:59:03.636,1.06661,1.06659,0,0
15.09.2023 08:59:03.739,1.0666,1.06658,0,0
15.09.2023 08:59:05.076,1.06661,1.06658,0,0
15.09.2023 08:59:05.731,1.06662,1.06659,0,0
15.09.2023 08:59:06.047,1.06661,1.06659,0,0
15.09.2023 08:59:06.711,1.0666,1.06659,0,0
15.09.2023 08:59:07.745,1.0666,1.06658,0,0
15.09.2023 08:59:08.341,1.06659,1.06657,0,0
15.09.2023 08:59:18.645,1.0666,1.06657,0,0
15.09.2023 08:59:18.748,1.06659,1.06657,0,0
15.09.2023 08:59:27.009,1.06657,1.06655,0,0
15.09.2023 08:59:27.113,1.06656,1.06654,0,0
15.09.2023 08:59:27.216,1.06656,1.06653,0,0
15.09.2023 08:59:27.552,1.06655,1.06652,0,0
15.09.2023 08:59:27.757,1.06655,1.06653,0,0
15.09.2023 08:59:28.916,1.06656,1.06653,0,0
15.09.2023 08:59:30.100,1.06655,1.06653,0,0
15.09.2023 08:59:31.710,1.06655,1.06654,0,0
15.09.2023 08:59:32.173,1.06655,1.06653,0,0
15.09.2023 08:59:32.476,1.06656,1.06653,0,0
15.09.2023 08:59:33.584,1.06657,1.06653,0,0
15.09.2023 08:59:33.688,1.06657,1.06655,0,0
15.09.2023 08:59:33.791,1.06658,1.06655,0,0
15.09.2023 08:59:34.243,1.06659,1.06656,0,0
15.09.2023 08:59:34.346,1.06659,1.06655,0,0
15.09.2023 08:59:34.552,1.06658,1.06655,0,0
15.09.2023 08:59:34.706,1.06659,1.06657,0,0
15.09.2023 08:59:37.051,1.06657,1.06655,0,0
15.09.2023 08:59:37.103,1.06656,1.06653,0,0
15.09.2023 08:59:37.308,1.06655,1.06653,0,0
15.09.2023 08:59:37.465,1.06654,1.06653,0,0
15.09.2023 08:59:38.087,1.06655,1.06653,0,0
15.09.2023 08:59:38.394,1.06654,1.06653,0,0
15.09.2023 08:59:39.718,1.06655,1.06653,0,0
15.09.2023 08:59:40.433,1.06654,1.06653,0,0
15.09.2023 08:59:42.817,1.06655,1.06653,0,0
15.09.2023 08:59:43.810,1.06654,1.06653,0,0
15.09.2023 08:59:49.417,1.06655,1.06653,0,0
15.09.2023 08:59:50.457,1.06656,1.06653,0,0
15.09.2023 08:59:50.509,1.06658,1.06655,0,0
15.09.2023 08:59:50.664,1.06659,1.06655,0,0
15.09.2023 08:59:50.767,1.06658,1.06655,0,0
15.09.2023 08:59:52.128,1.06659,1.06655,0,0
15.09.2023 08:59:52.693,1.06659,1.06654,0,0
15.09.2023 08:59:52.881,1.06658,1.06655,0,0
15.09.2023 08:59:53.554,1.06659,1.06655,0,0
15.09.2023 08:59:54.114,1.06658,1.06655,0,0
15.09.2023 08:59:54.237,1.06658,1.06654,0,0
15.09.2023 08:59:55.069,1.06657,1.06654,0,0
15.09.2023 08:59:55.173,1.06656,1.06653,0,0
15.09.2023 08:59:55.276,1.06656,1.06652,0,0
15.09.2023 08:59:55.741,1.06656,1.06653,0,0
15.09.2023 08:59:56.006,1.06656,1.06652,0,0
15.09.2023 08:59:56.609,1.06657,1.06653,0,0
15.09.2023 08:59:56.938,1.06656,1.06653,0,0
15.09.2023 08:59:57.070,1.06657,1.06654,0,0
15.09.2023 08:59:57.274,1.06657,1.06653,0,0
15.09.2023 08:59:57.514,1.06657,1.06654,0,0
15.09.2023 08:59:57.898,1.06657,1.06653,0,0
15.09.2023 08:59:58.102,1.06657,1.06654,0,0
15.09.2023 08:59:58.206,1.06658,1.06655,0,0
15.09.2023 08:59:58.309,1.06658,1.06654,0,0
15.09.2023 08:59:58.824,1.06658,1.06655,0,0
15.09.2023 09:00:00.223,1.06659,1.06655,0,0
15.09.2023 09:00:00.326,1.06658,1.06655,0,0
15.09.2023 09:00:00.429,1.06658,1.06654,0,0
15.09.2023 09:00:00.813,1.06657,1.06654,0,0
15.09.2023 09:00:00.916,1.06656,1.06653,0,0
15.09.2023 09:00:02.180,1.06657,1.06654,0,0
15.09.2023 09:00:02.283,1.06658,1.06654,0,0
15.09.2023 09:00:02.387,1.06658,1.06655,0,0
15.09.2023 09:00:02.642,1.06658,1.06657,0,0
15.09.2023 09:00:02.745,1.06659,1.06657,0,0
15.09.2023 09:00:04.002,1.06657,1.06656,0,0
15.09.2023 09:00:04.054,1.06656,1.06653,0,0
15.09.2023 09:00:04.157,1.06657,1.06653,0,0
15.09.2023 09:00:04.311,1.06656,1.06652,0,0
15.09.2023 09:00:04.800,1.06655,1.06652,0,0
15.09.2023 09:00:04.903,1.06656,1.06652,0,0
15.09.2023 09:00:07.589,1.06654,1.06651,0,0
15.09.2023 09:00:09.974,1.06654,1.06652,0,0
15.09.2023 09:00:10.375,1.06656,1.06652,0,0
15.09.2023 09:00:10.594,1.06654,1.06652,0,0
15.09.2023 09:00:12.222,1.06654,1.06653,0,0
15.09.2023 09:00:13.847,1.06653,1.06651,0,0
15.09.2023 09:00:13.900,1.06654,1.06651,0,0
15.09.2023 09:00:14.004,1.06654,1.06652,0,0
15.09.2023 09:00:15.138,1.06655,1.06652,0,0
15.09.2023 09:00:16.112,1.06654,1.06652,0,0
15.09.2023 09:00:16.514,1.06653,1.0665,0,0
15.09.2023 09:00:16.618,1.06652,1.06649,0,0
15.09.2023 09:00:16.671,1.0665,1.06647,0,0
15.09.2023 09:00:17.154,1.0665,1.06648,0,0
15.09.2023 09:00:18.022,1.06651,1.06648,0,0
15.09.2023 09:00:20.483,1.0665,1.06648,0,0
15.09.2023 09:00:24.110,1.06651,1.06648,0,0
15.09.2023 09:00:24.213,1.0665,1.06648,0,0
15.09.2023 09:00:24.316,1.06651,1.06648,0,0
15.09.2023 09:00:24.419,1.06652,1.06651,0,0
15.09.2023 09:00:24.523,1.06653,1.06651,0,0
15.09.2023 09:00:24.625,1.06654,1.06652,0,0
15.09.2023 09:00:24.728,1.06653,1.06651,0,0
15.09.2023 09:00:24.839,1.06654,1.06652,0,0
15.09.2023 09:00:25.607,1.06653,1.06652,0,0
15.09.2023 09:00:25.711,1.06654,1.06652,0,0
15.09.2023 09:00:27.518,1.06653,1.06652,0,0
15.09.2023 09:00:27.751,1.06654,1.06652,0,0
15.09.2023 09:00:28.059,1.06653,1.06652,0,0
15.09.2023 09:00:28.213,1.06654,1.06652,0,0
15.09.2023 09:00:28.890,1.06653,1.06651,0,0
15.09.2023 09:00:29.779,1.06652,1.0665,0,0
15.09.2023 09:00:30.190,1.06653,1.06651,0,0
15.09.2023 09:00:30.293,1.06654,1.06652,0,0
15.09.2023 09:00:30.534,1.06654,1.06651,0,0
15.09.2023 09:00:30.813,1.06653,1.06651,0,0
15.09.2023 09:00:31.808,1.06654,1.06651,0,0
15.09.2023 09:00:33.512,1.06654,1.06652,0,0
15.09.2023 09:00:35.663,1.06655,1.06652,0,0
15.09.2023 09:00:35.766,1.06654,1.06652,0,0
15.09.2023 09:00:37.023,1.06653,1.0665,0,0
15.09.2023 09:00:37.076,1.06654,1.06652,0,0
15.09.2023 09:00:40.768,1.06653,1.06651,0,0
15.09.2023 09:00:42.831,1.06654,1.0665,0,0
15.09.2023 09:00:43.585,1.06653,1.0665,0,0
15.09.2023 09:00:44.149,1.06654,1.0665,0,0
15.09.2023 09:00:44.627,1.06653,1.0665,0,0
15.09.2023 09:00:45.153,1.06654,1.0665,0,0
15.09.2023 09:00:45.714,1.06653,1.0665,0,0
15.09.2023 09:00:45.969,1.06654,1.06651,0,0
15.09.2023 09:00:46.072,1.06655,1.06652,0,0
15.09.2023 09:00:46.176,1.06654,1.06653,0,0
15.09.2023 09:00:46.329,1.06655,1.06653,0,0
15.09.2023 09:00:46.931,1.06656,1.06653,0,0
15.09.2023 09:00:51.203,1.06657,1.06655,0,0
15.09.2023 09:00:51.306,1.06658,1.06655,0,0
15.09.2023 09:00:52.559,1.06658,1.06657,0,0
15.09.2023 09:00:53.214,1.06657,1.06656,0,0
15.09.2023 09:00:53.266,1.06656,1.06653,0,0
15.09.2023 09:00:53.319,1.06653,1.06652,0,0
15.09.2023 09:00:53.371,1.06653,1.06651,0,0
15.09.2023 09:00:53.475,1.06653,1.0665,0,0
15.09.2023 09:00:54.513,1.06653,1.06649,0,0
15.09.2023 09:00:54.673,1.06652,1.06649,0,0
15.09.2023 09:00:55.193,1.06653,1.0665,0,0
15.09.2023 09:00:55.296,1.06653,1.06649,0,0
15.09.2023 09:00:55.911,1.06652,1.06649,0,0
15.09.2023 09:00:56.118,1.06653,1.06649,0,0
15.09.2023 09:00:56.171,1.06651,1.06648,0,0
15.09.2023 09:00:56.274,1.06652,1.06649,0,0
15.09.2023 09:00:56.768,1.06653,1.0665,0,0
15.09.2023 09:00:57.126,1.06653,1.06651,0,0
15.09.2023 09:00:58.433,1.06655,1.06652,0,0
15.09.2023 09:00:58.485,1.06655,1.06654,0,0
15.09.2023 09:00:58.538,1.06657,1.06654,0,0
15.09.2023 09:00:58.693,1.06657,1.06655,0,0
15.09.2023 09:00:58.848,1.06657,1.06654,0,0
15.09.2023 09:00:58.951,1.06657,1.06655,0,0
15.09.2023 09:00:59.054,1.06657,1.06654,0,0
